PV;CV;SP
82.47;20;25
82.47;20;25
82.47;20;25
82.47;20;25
82.47;20;25
82.47;20;25
82.47;20;25
82.47;20;25
82.47;20;25
82.47;20;25
82.47;20;25
82.47;20;25
82.47;20;25
82.47;20;25
82.48;20;25
82.48;20;25
82.48;20;25
82.48;20;25
82.48;20;25
82.48;20;25
82.48;20;25
82.48;20;25
82.48;20;25
82.48;20;25
82.48;20;25
82.48;20;25
82.49;20;25
82.49;20;25
82.49;20;25
82.49;20;25
82.49;20;25
82.49;20;25
82.49;20;25
82.49;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.5;20;25
82.5;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.5;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.53;20;25
82.53;20;25
82.53;20;25
82.53;20;25
82.53;20;25
82.53;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.53;20;25
82.53;20;25
82.53;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.54;20;25
82.53;20;25
82.53;20;25
82.53;20;25
82.53;20;25
82.53;20;25
82.52;20;25
82.52;20;25
82.52;20;25
82.51;20;25
82.51;20;25
82.51;20;25
82.5;20;25
82.5;20;25
82.49;20;25
82.48;20;25
82.48;20;25
82.47;20;25
82.46;20;25
82.46;20;25
82.45;20;25
82.44;20;25
82.43;20;25
82.42;20;25
82.41;20;25
82.4;20;25
82.39;20;25
82.38;20;25
82.37;20;25
82.35;20;25
82.34;20;25
82.33;20;25
82.31;20;25
82.3;20;25
82.29;20;25
82.27;20;25
82.26;20;25
82.24;20;25
82.23;20;25
82.21;20;25
82.19;20;25
82.18;20;25
82.16;20;25
82.14;20;25
82.13;20;25
82.11;20;25
82.09;20;25
82.08;20;25
82.06;20;25
82.04;20;25
82.02;20;25
82.01;20;25
81.99;20;25
81.97;20;25
81.95;20;25
81.93;20;25
81.91;20;25
81.89;20;25
81.87;20;25
81.85;20;25
81.83;20;25
81.81;20;25
81.79;20;25
81.77;20;25
81.75;20;25
81.73;20;25
81.7;20;25
81.68;20;25
81.65;20;25
81.63;20;25
81.6;20;25
81.58;20;25
81.56;20;25
81.53;20;25
81.51;20;25
81.48;20;25
81.46;20;25
81.43;20;25
81.4;20;25
81.38;20;25
81.35;20;25
81.33;20;25
81.3;20;25
81.27;20;25
81.25;20;25
81.22;20;25
81.19;20;25
81.17;20;25
81.14;20;25
81.11;20;25
81.09;20;25
81.03;20;25
81.03;20;25
81;20;25
80.97;20;25
80.94;20;25
80.91;20;25
80.88;20;25
80.85;20;25
80.81;20;25
80.78;20;25
80.72;20;25
80.72;20;25
80.69;20;25
80.66;20;25
80.62;20;25
80.59;20;25
80.56;20;25
80.53;20;25
80.5;20;25
80.46;20;25
80.4;20;25
80.4;20;25
80.37;20;25
80.33;20;25
80.3;20;25
80.26;20;25
80.23;20;25
80.19;20;25
80.16;20;25
80.12;20;25
80.09;20;25
80.05;20;25
80.02;20;25
79.98;20;25
79.94;20;25
79.91;20;25
79.87;20;25
79.83;20;25
79.8;20;25
79.76;20;25
79.72;20;25
79.68;20;25
79.64;20;25
79.61;20;25
79.57;20;25
79.53;20;25
79.49;20;25
79.45;20;25
79.41;20;25
79.37;20;25
79.33;20;25
79.29;20;25
79.26;20;25
79.22;20;25
79.18;20;25
79.14;20;25
79.11;20;25
79.07;20;25
79.03;20;25
78.99;20;25
78.95;20;25
78.91;20;25
78.87;20;25
78.83;20;25
78.79;20;25
78.75;20;25
78.71;20;25
78.66;20;25
78.62;20;25
78.58;20;25
78.49;20;25
78.49;20;25
78.45;20;25
78.41;20;25
78.37;20;25
78.33;20;25
78.29;20;25
78.24;20;25
78.2;20;25
78.16;20;25
78.12;20;25
78.07;20;25
78.03;20;25
77.99;20;25
77.94;20;25
77.9;20;25
77.85;20;25
77.81;20;25
77.76;20;25
77.72;20;25
77.67;20;25
77.63;20;25
77.58;20;25
77.54;20;25
77.5;20;25
77.45;20;25
77.41;20;25
77.37;20;25
77.32;20;25
77.28;20;25
77.24;20;25
77.19;20;25
77.15;20;25
77.1;20;25
77.05;20;25
77.01;20;25
76.96;20;25
76.91;20;25
76.86;20;25
76.82;20;25
76.77;20;25
76.72;20;25
76.67;20;25
76.63;20;25
76.58;20;25
76.53;20;25
76.48;20;25
76.44;20;25
76.39;20;25
76.34;20;25
76.29;20;25
76.24;20;25
76.19;20;25
76.15;20;25
76.1;20;25
76.06;20;25
76.01;20;25
75.96;20;25
75.92;20;25
75.87;20;25
75.82;20;25
75.78;20;25
75.73;20;25
75.68;20;25
75.63;20;25
75.58;20;25
75.54;20;25
75.49;20;25
75.44;20;25
75.39;20;25
75.34;20;25
75.3;20;25
75.25;20;25
75.2;20;25
75.15;20;25
75.1;20;25
75.05;20;25
75;20;25
74.95;20;25
74.9;20;25
74.85;20;25
74.8;20;25
74.75;20;25
74.7;20;25
74.65;20;25
74.6;20;25
74.55;20;25
74.49;20;25
74.39;20;25
74.39;20;25
74.34;20;25
74.29;20;25
74.24;20;25
74.19;20;25
74.13;20;25
74.08;20;25
74.03;20;25
73.98;20;25
73.93;20;25
73.88;20;25
73.82;20;25
73.77;20;25
73.72;20;25
73.67;20;25
73.62;20;25
73.56;20;25
73.51;20;25
73.46;20;25
73.41;20;25
73.36;20;25
73.31;20;25
73.25;20;25
73.2;20;25
73.15;20;25
73.1;20;25
73.05;20;25
73;20;25
72.95;20;25
72.9;20;25
72.84;20;25
72.79;20;25
72.74;20;25
72.69;20;25
72.64;20;25
72.59;20;25
72.53;20;25
72.48;20;25
72.43;20;25
72.38;20;25
72.33;20;25
72.28;20;25
72.22;20;25
72.17;20;25
72.12;20;25
72.07;20;25
72.02;20;25
71.96;20;25
71.91;20;25
71.86;20;25
71.81;20;25
71.76;20;25
71.7;20;25
71.65;20;25
71.6;20;25
71.55;20;25
71.49;20;25
71.44;20;25
71.39;20;25
71.33;20;25
71.28;20;25
71.23;20;25
71.12;20;25
71.12;20;25
71.06;20;25
71.01;20;25
70.95;20;25
70.9;20;25
70.85;20;25
70.79;20;25
70.74;20;25
70.68;20;25
70.57;20;25
70.57;20;25
70.52;20;25
70.46;20;25
70.41;20;25
70.36;20;25
70.3;20;25
70.25;20;25
70.19;20;25
70.14;20;25
70.08;20;25
70.03;20;25
69.97;20;25
69.92;20;25
69.86;20;25
69.81;20;25
69.75;20;25
69.7;20;25
69.64;20;25
69.59;20;25
69.53;20;25
69.48;20;25
69.42;20;25
69.37;20;25
69.31;20;25
69.26;20;25
69.2;20;25
69.15;20;25
69.09;20;25
69.04;20;25
68.98;20;25
68.93;20;25
68.88;20;25
68.82;20;25
68.77;20;25
68.71;20;25
68.66;20;25
68.61;20;25
68.55;20;25
68.5;20;25
68.44;20;25
68.39;20;25
68.34;20;25
68.28;20;25
68.23;20;25
68.17;20;25
68.12;20;25
68.06;20;25
68.01;20;25
67.96;20;25
67.9;20;25
67.85;20;25
67.79;20;25
67.74;20;25
67.69;20;25
67.63;20;25
67.58;20;25
67.52;20;25
67.47;20;25
67.41;20;25
67.36;20;25
67.31;20;25
67.25;20;25
67.2;20;25
67.15;20;25
67.09;20;25
67.04;20;25
66.98;20;25
66.93;20;25
66.88;20;25
66.82;20;25
66.77;20;25
66.71;20;25
66.66;20;25
66.61;20;25
66.55;20;25
66.5;20;25
66.44;20;25
66.39;20;25
66.33;20;25
66.28;20;25
66.22;20;25
66.17;20;25
66.12;20;25
66.06;20;25
66.01;20;25
65.95;20;25
65.95;20;25
65.84;20;25
65.84;20;25
65.79;20;25
65.68;20;25
65.68;20;25
65.62;20;25
65.57;20;25
65.52;20;25
65.46;20;25
65.41;20;25
65.36;20;25
65.3;20;25
65.25;20;25
65.14;20;25
65.14;20;25
65.09;20;25
65.03;20;25
64.98;20;25
64.92;20;25
64.87;20;25
64.81;20;25
64.76;20;25
64.7;20;25
64.59;20;25
64.59;20;25
64.54;20;25
64.48;20;25
64.43;20;25
64.37;20;25
64.32;20;25
64.27;20;25
64.21;20;25
64.16;20;25
64.05;20;25
64.05;20;25
63.99;20;25
63.94;20;25
63.88;20;25
63.83;20;25
63.78;20;25
63.72;20;25
63.67;20;25
63.61;20;25
63.56;20;25
63.5;20;25
63.45;20;25
63.39;20;25
63.34;20;25
63.28;20;25
63.23;20;25
63.17;20;25
63.12;20;25
63.07;20;25
63.01;20;25
62.96;20;25
62.9;20;25
62.85;20;25
62.8;20;25
62.74;20;25
62.69;20;25
62.64;20;25
62.58;20;25
62.53;20;25
62.48;20;25
62.42;20;25
62.37;20;25
62.32;20;25
62.27;20;25
62.21;20;25
62.16;20;25
62.11;20;25
62.06;20;25
62;20;25
61.95;20;25
61.9;20;25
61.85;20;25
61.79;20;25
61.74;20;25
61.68;20;25
61.63;20;25
61.57;20;25
61.52;20;25
61.47;20;25
61.41;20;25
61.36;20;25
61.31;20;25
61.25;20;25
61.2;20;25
61.15;20;25
61.09;20;25
61.04;20;25
60.99;20;25
60.94;20;25
60.88;20;25
60.83;20;25
60.78;20;25
60.72;20;25
60.67;20;25
60.62;20;25
60.56;20;25
60.51;20;25
60.46;20;25
60.41;20;25
60.35;20;25
60.3;20;25
60.25;20;25
60.2;20;25
60.14;20;25
60.09;20;25
60.04;20;25
59.99;20;25
59.93;20;25
59.88;20;25
59.83;20;25
59.78;20;25
59.73;20;25
59.68;20;25
59.62;20;25
59.57;20;25
59.52;20;25
59.47;20;25
59.42;20;25
59.37;20;25
59.31;20;25
59.26;20;25
59.21;20;25
59.16;20;25
59.11;20;25
59.05;20;25
59;20;25
58.95;20;25
58.9;20;25
58.85;20;25
58.8;20;25
58.74;20;25
58.7;20;25
58.65;20;25
58.6;20;25
58.55;20;25
58.5;20;25
58.45;20;25
58.4;20;25
58.35;20;25
58.3;20;25
58.2;20;25
58.2;20;25
58.15;20;25
58.1;20;25
58.04;20;25
57.99;20;25
57.94;20;25
57.89;20;25
57.84;20;25
57.79;20;25
57.74;20;25
57.69;20;25
57.64;20;25
57.59;20;25
57.54;20;25
57.49;20;25
57.44;20;25
57.39;20;25
57.34;20;25
57.3;20;25
57.25;20;25
57.2;20;25
57.14;20;25
57.09;20;25
57.04;20;25
56.99;20;25
56.94;20;25
56.89;20;25
56.84;20;25
56.79;20;25
56.74;20;25
56.69;20;25
56.64;20;25
56.59;20;25
56.54;20;25
56.49;20;25
56.44;20;25
56.39;20;25
56.34;20;25
56.3;20;25
56.25;20;25
56.2;20;25
56.15;20;25
56.1;20;25
56.05;20;25
56;20;25
55.95;20;25
55.9;20;25
55.85;20;25
55.8;20;25
55.75;20;25
55.7;20;25
55.66;20;25
55.61;20;25
55.56;20;25
55.52;20;25
55.47;20;25
55.42;20;25
55.38;20;25
55.33;20;25
55.28;20;25
55.23;20;25
55.19;20;25
55.14;20;25
55.1;20;25
55.05;20;25
55;20;25
54.96;20;25
54.91;20;25
54.86;20;25
54.82;20;25
54.77;20;25
54.72;20;25
54.67;20;25
54.63;20;25
54.58;20;25
54.53;20;25
54.48;20;25
54.44;20;25
54.39;20;25
54.34;20;25
54.29;20;25
54.25;20;25
54.2;20;25
54.15;20;25
54.11;20;25
54.06;20;25
54.02;20;25
53.97;20;25
53.92;20;25
53.88;20;25
53.83;20;25
53.78;20;25
53.73;20;25
53.69;20;25
53.64;20;25
53.59;20;25
53.55;20;25
53.5;20;25
53.45;20;25
53.41;20;25
53.36;20;25
53.32;20;25
53.27;20;25
53.23;20;25
53.18;20;25
53.13;20;25
53.09;20;25
53.04;20;25
53;20;25
52.95;20;25
52.91;20;25
52.87;20;25
52.82;20;25
52.78;20;25
52.73;20;25
52.69;20;25
52.64;20;25
52.6;20;25
52.56;20;25
52.51;20;25
52.47;20;25
52.42;20;25
52.38;20;25
52.33;20;25
52.29;20;25
52.24;20;25
52.2;20;25
52.15;20;25
52.11;20;25
52.06;20;25
52.02;20;25
51.97;20;25
51.93;20;25
51.88;20;25
51.84;20;25
51.79;20;25
51.74;20;25
51.7;20;25
51.65;20;25
51.61;20;25
51.57;20;25
51.52;20;25
51.48;20;25
51.44;20;25
51.39;20;25
51.35;20;25
51.31;20;25
51.26;20;25
51.22;20;25
51.18;20;25
51.13;20;25
51.09;20;25
51.05;20;25
51.01;20;25
50.96;20;25
